country,date,median,lower_90,upper_90,lower_50,upper_50,confidence
Brazil,2020-05-07,850,780,909,814,867,1
Brazil,2020-05-08,868,809,924,847,897,1
Brazil,2020-05-09,882.5,825,945,851,898,1
Brazil,2020-05-10,897,833,954,872,921,1
Brazil,2020-05-11,913.5,849,968,890,936,1
Brazil,2020-05-12,922,860,983,890,939,1
Brazil,2020-05-13,935,878,990,919,966,1
Brazil,2020-05-14,944,890,998,917,960,1
Brazil,2020-05-15,954,897,1006,924,971,1
Brazil,2020-05-16,962,906,1012,940,984,1
Brazil,2020-05-17,967,918,1019,944,985,1
Brazil,2020-05-18,970,923,1028,949,991,1
Brazil,2020-05-19,973,916,1027,950,995,1
Brazil,2020-05-20,974,923,1029,956,1001,1
Brazil,2020-05-21,978,924,1030,959,1001,1
Brazil,2020-05-22,982,925,1033,953,996,1
Brazil,2020-05-23,987,934,1041,959,1003,1
Brazil,2020-05-24,990,930,1037,967,1011,1
Brazil,2020-05-25,990,937,1041,969,1010,1
Brazil,2020-05-26,995,944,1045,976,1015,1
Brazil,2020-05-27,993,942,1044,973,1015,1
Brazil,2020-05-28,995,943,1050,970,1014,1
Brazil,2020-05-29,996,943,1050,968,1010,1
Brazil,2020-05-30,999,945,1052,976,1017,1
Brazil,2020-05-31,998,948,1052,975,1014,1
Brazil,2020-06-01,996,939,1045,972,1016,1
Brazil,2020-06-02,992,945,1054,970,1013,1
Brazil,2020-06-03,991,935,1039,969,1009,1
Brazil,2020-06-04,992,936,1047,962,1007,1
Brazil,2020-06-05,996,941,1049,977,1021,1
Brazil,2020-06-06,1000,948,1053,976,1019,1
Brazil,2020-06-07,1004,946,1058,989,1034,1
Brazil,2020-06-08,1006,956,1063,987,1029,1
Brazil,2020-06-09,1005,955,1060,979,1021,1
Brazil,2020-06-10,1005,959,1063,986,1028,0.99
Brazil,2020-06-11,1012,960,1064,981,1025,0.99
Brazil,2020-06-12,1015,960,1067,992,1035,0.99
Brazil,2020-06-13,1018,967,1072,992,1036,0.99
Brazil,2020-06-14,1018.5,964,1069,996,1037,0.99
Brazil,2020-06-15,1018,963,1071,993,1036,0.99
Brazil,2020-06-16,1012,958,1066,985,1030,0.98
Brazil,2020-06-17,1012,955,1068,985,1029,0.98
Brazil,2020-06-18,1010,956,1062,981,1024,0.98
Brazil,2020-06-19,1015,956,1068,986,1031,0.98
Brazil,2020-06-20,1018,962,1075,994,1039,0.97
Brazil,2020-06-21,1021,963,1075,995,1036,0.97
Brazil,2020-06-22,1023,967,1075,998,1041,0.96
Brazil,2020-06-23,1026,967,1083,1000,1045,0.96
Brazil,2020-06-24,1029.5,975,1091,1006,1052,0.95
Brazil,2020-06-25,1033,980,1091,1014,1059,0.94
Brazil,2020-06-26,1040,979,1095,1018,1067,0.93
Brazil,2020-06-27,1045,982,1096,1013,1059,0.92
Brazil,2020-06-28,1053,992,1104,1020,1067,0.91
Brazil,2020-06-29,1053,1000,1115,1025,1072,0.9
Brazil,2020-06-30,1059,996,1110,1027,1074,0.89
Brazil,2020-07-01,1058,999,1115,1024,1073,0.87
Brazil,2020-07-02,1063,1003,1127,1030,1080,0.85
Brazil,2020-07-03,1072,1016,1141,1035,1086,0.83
Brazil,2020-07-04,1082,1021,1148,1058,1107,0.81
Brazil,2020-07-05,1090,1026,1155,1060,1111,0.79
Brazil,2020-07-06,1097,1030,1158,1066,1117,0.76
Brazil,2020-07-07,1098,1040,1170,1068,1119,0.73
Brazil,2020-07-08,1102,1034,1169,1081,1134,0.69
Cameroon,2020-01-28,1,1,1,1,1,1
Cameroon,2020-01-29,0,0,0,0,0,1
Cameroon,2020-01-30,0,0,0,0,0,1
Cameroon,2020-01-31,0.5,0,1,0,1,1
Cameroon,2020-02-01,0,0,0,0,0,1
Cameroon,2020-02-02,0,0,1,0,0,1
Cameroon,2020-02-03,1,0,1,1,1,1
Cameroon,2020-02-04,0,0,1,0,0,1
Cameroon,2020-02-05,0,0,0,0,0,1
Cameroon,2020-02-06,0,0,1,0,0,1
Cameroon,2020-02-07,0,0,1,0,0,1
Cameroon,2020-02-08,0,0,1,0,0,1
Cameroon,2020-02-09,0,0,1,0,0,1
Cameroon,2020-02-10,0,0,1,0,0,1
Cameroon,2020-02-11,0,0,1,0,0,1
Cameroon,2020-02-12,0,0,1,0,0,1
Cameroon,2020-02-13,0,0,1,0,0,1
Cameroon,2020-02-14,0,0,1,0,0,1
Cameroon,2020-02-15,0,0,1,0,0,1
Cameroon,2020-02-16,0,0,1,0,0,1
Cameroon,2020-02-17,0,0,1,0,0,1
Cameroon,2020-02-18,0,0,1,0,0,1
Cameroon,2020-02-19,0,0,1,0,0,1
Cameroon,2020-02-20,0,0,1,0,0,1
Cameroon,2020-02-21,0,0,1,0,0,1
Cameroon,2020-02-22,0,0,1,0,0,1
Cameroon,2020-02-23,0,0,1,0,0,1
Cameroon,2020-02-24,0,0,1,0,0,1
Cameroon,2020-02-25,0,0,1,0,0,1
Cameroon,2020-02-26,0,0,1,0,0,1
Cameroon,2020-02-27,0,0,1,0,0,1
Cameroon,2020-02-28,0,0,1,0,0,1
Cameroon,2020-02-29,0,0,1,0,0,1
Cameroon,2020-03-01,0,0,1,0,0,1
Cameroon,2020-03-02,0,0,1,0,0,1
Cameroon,2020-03-03,0,0,1,0,0,1
Cameroon,2020-03-04,0,0,1,0,0,1
Cameroon,2020-03-05,0,0,1,0,0,1
Cameroon,2020-03-06,0,0,1,0,0,1
Cameroon,2020-03-07,0,0,1,0,0,1
Cameroon,2020-03-08,0,0,1,0,0,1
Cameroon,2020-03-09,0,0,1,0,0,1
Cameroon,2020-03-10,0,0,1,0,0,1
Cameroon,2020-03-11,0,0,1,0,0,1
Cameroon,2020-03-12,0,0,1,0,0,1
Cameroon,2020-03-13,0,0,2,0,0,1
Cameroon,2020-03-14,0,0,2,0,0,1
Cameroon,2020-03-15,0,0,2,0,0,1
Cameroon,2020-03-16,1,0,2,0,1,1
Cameroon,2020-03-17,1,0,2,0,1,1
Cameroon,2020-03-18,1,0,2,0,1,1
Cameroon,2020-03-19,1,0,2,0,1,1
Cameroon,2020-03-20,1,0,2,0,1,1
Cameroon,2020-03-21,1,0,2,0,1,1
Cameroon,2020-03-22,1,0,3,0,1,1
Cameroon,2020-03-23,1,0,3,0,1,1
Cameroon,2020-03-24,1,0,3,0,1,1
Cameroon,2020-03-25,1,0,3,0,1,1
Cameroon,2020-03-26,1,0,3,0,1,1
Cameroon,2020-03-27,1,0,3,0,1,1
Cameroon,2020-03-28,1,0,3,0,1,1
Cameroon,2020-03-29,2,0,3,1,2,1
Cameroon,2020-03-30,1,0,3,0,1,1
Cameroon,2020-03-31,2,0,4,1,2,1
Cameroon,2020-04-01,2,0,4,1,2,1
Cameroon,2020-04-02,2,0,4,1,2,1
Cameroon,2020-04-03,2,0,4,0,2,1
Cameroon,2020-04-04,2,0,4,0,2,1
Cameroon,2020-04-05,3,0,5,1,3,1
Cameroon,2020-04-06,3,0,5,1,3,1
Cameroon,2020-04-07,3,0,5,1,3,1
Cameroon,2020-04-08,3,0,5,1,3,1
Cameroon,2020-04-09,3,0,5,1,3,1
Cameroon,2020-04-10,3,1,6,1,3,1
Cameroon,2020-04-11,3,1,6,1,3,1
Cameroon,2020-04-12,3,1,6,1,3,1
Cameroon,2020-04-13,3,1,6,1,3,1
Cameroon,2020-04-14,3,1,6,1,3,1
Cameroon,2020-04-15,3,1,6,1,3,1
Cameroon,2020-04-16,3,1,6,1,3,1
Cameroon,2020-04-17,3,1,6,1,3,1
Cameroon,2020-04-18,3,1,6,1,3,1
Cameroon,2020-04-19,3,1,6,2,4,1
Cameroon,2020-04-20,3,1,6,1,3,1
Cameroon,2020-04-21,4,0,6,2,4,1
Cameroon,2020-04-22,4,1,7,2,4,1
Cameroon,2020-04-23,4,1,7,2,4,1
Cameroon,2020-04-24,4,1,7,3,5,1
Cameroon,2020-04-25,4,1,7,3,5,1
Cameroon,2020-04-26,4,0,7,3,5,1
Cameroon,2020-04-27,4,2,8,3,5,1
Cameroon,2020-04-28,5,2,8,3,5,1
Cameroon,2020-04-29,5,2,8,3,5,1
Cameroon,2020-04-30,5,2,8,3,5,1
Cameroon,2020-05-01,4.5,1,8,3,5,1
Cameroon,2020-05-02,4,0,7,3,5,1
Cameroon,2020-05-03,4,1,7,2,4,1
Cameroon,2020-05-04,4,1,7,2,4,1
Cameroon,2020-05-05,4,0,6,2,4,1
Cameroon,2020-05-06,3,1,6,1,3,1
Cameroon,2020-05-07,3,1,6,1,3,1
Cameroon,2020-05-08,3,1,6,1,3,1
Cameroon,2020-05-09,3,1,6,1,3,1
Cameroon,2020-05-10,3,1,6,1,3,1
Cameroon,2020-05-11,3,1,6,1,3,1
Cameroon,2020-05-12,3,0,6,1,3,1
Cameroon,2020-05-13,4,1,6,2,4,1
Cameroon,2020-05-14,4,1,7,2,4,1
Cameroon,2020-05-15,4,0,6,2,4,1
Cameroon,2020-05-16,4,1,7,2,4,1
Cameroon,2020-05-17,4,0,6,2,4,1
Cameroon,2020-05-18,4,1,7,2,4,1
Cameroon,2020-05-19,4,0,6,2,4,1
Cameroon,2020-05-20,4,1,7,3,5,1
Cameroon,2020-05-21,4,1,7,2,4,1
Cameroon,2020-05-22,4,1,7,2,4,1
Cameroon,2020-05-23,4,1,7,2,4,0.99
Cameroon,2020-05-24,4,1,7,3,5,0.99
Cameroon,2020-05-25,4,1,7,3,5,0.99
Cameroon,2020-05-26,4,1,8,3,5,0.99
Cameroon,2020-05-27,5,2,8,3,5,0.99
Cameroon,2020-05-28,5,1,8,3,5,0.99
Cameroon,2020-05-29,5,2,8,3,5,0.98
Cameroon,2020-05-30,5,2,8,4,6,0.98
Cameroon,2020-05-31,5,1,8,2,5,0.98
Cameroon,2020-06-01,5,2,9,3,6,0.97
Cameroon,2020-06-02,6,2,9,3,6,0.97
Cameroon,2020-06-03,5,2,9,3,6,0.97
Cameroon,2020-06-04,6,2,9,3,6,0.96
Cameroon,2020-06-05,6,2,9,3,6,0.95
Cameroon,2020-06-06,5,1,8,3,6,0.95
Cameroon,2020-06-07,5,1,8,4,6,0.94
Cameroon,2020-06-08,4,1,8,3,5,0.93
Cameroon,2020-06-09,4,1,7,2,4,0.92
Cameroon,2020-06-10,4,0,6,2,4,0.91
Cameroon,2020-06-11,3,1,6,1,3,0.9
Cameroon,2020-06-12,3,0,5,1,3,0.88
Cameroon,2020-06-13,3,0,5,1,3,0.87
Cameroon,2020-06-14,3,0,5,1,3,0.85
Cameroon,2020-06-15,3,0,5,1,3,0.83
Cameroon,2020-06-16,3,0,5,1,3,0.81
Cameroon,2020-06-17,3,0,5,1,3,0.78
Cameroon,2020-06-18,3,0,5,1,3,0.75
Cameroon,2020-06-19,3,0,6,1,3,0.72
Cameroon,2020-06-20,3,0,6,1,3,0.68
Cameroon,2020-06-21,3,0,6,1,3,0.65
Cameroon,2020-06-22,4,0,7,1,4,0.6
Canada,2020-01-15,1,1,1,1,1,1
Canada,2020-01-16,1,1,1,1,1,1
Canada,2020-01-17,1,0,1,1,1,1
Canada,2020-01-18,1,0,1,1,1,1
Canada,2020-01-19,0,0,0,0,0,1
Canada,2020-01-20,0,0,1,0,0,1
Canada,2020-01-21,0,0,1,0,0,1
Canada,2020-01-22,0,0,1,0,0,1
Canada,2020-01-23,0,0,1,0,0,1
Canada,2020-01-24,0,0,1,0,0,1
Canada,2020-01-25,0,0,1,0,0,1
Canada,2020-01-26,0,0,1,0,0,1
Canada,2020-01-27,0,0,1,0,0,1
Canada,2020-01-28,0,0,1,0,0,1
Canada,2020-01-29,0,0,1,0,0,1
Canada,2020-01-30,0,0,1,0,0,1
Canada,2020-01-31,0,0,1,0,0,1
Canada,2020-02-01,0,0,1,0,0,1
Canada,2020-02-02,0,0,1,0,0,1
Canada,2020-02-03,0,0,1,0,0,1
Canada,2020-02-04,0,0,1,0,0,1
Canada,2020-02-05,0,0,1,0,0,1
Canada,2020-02-06,0,0,1,0,0,1
Canada,2020-02-07,0,0,1,0,0,1
Canada,2020-02-08,0,0,1,0,0,1
Canada,2020-02-09,0,0,1,0,0,1
Canada,2020-02-10,0,0,1,0,0,1
Canada,2020-02-11,0,0,1,0,0,1
Canada,2020-02-12,0,0,1,0,0,1
Canada,2020-02-13,0,0,2,0,0,1
Canada,2020-02-14,0,0,2,0,0,1
Canada,2020-02-15,0,0,2,0,0,1
Canada,2020-02-16,0,0,2,0,0,1
Canada,2020-02-17,1,0,2,0,1,1
Canada,2020-02-18,1,0,2,0,1,1
Canada,2020-02-19,1,0,3,0,1,1
Canada,2020-02-20,1,0,3,0,1,1
Canada,2020-02-21,1,0,3,0,1,1
Canada,2020-02-22,1,0,4,0,1,1
Canada,2020-02-23,2,0,4,1,2,1
Canada,2020-02-24,2,0,5,0,2,1
Canada,2020-02-25,2,0,6,0,2,1
Canada,2020-02-26,3,0,6,1,3,1
Canada,2020-02-27,3,0,7,2,4,1
Canada,2020-02-28,4,1,8,1,4,1
Canada,2020-02-29,4,1,9,1,4,1
Canada,2020-03-01,5,1,10,2,5,1
Canada,2020-03-02,6,0,10,2,6,1
Canada,2020-03-03,6,1,12,3,7,1
Canada,2020-03-04,7,1,13,4,8,1
Canada,2020-03-05,8,3,15,4,9,1
Canada,2020-03-06,9,2,16,6,11,1
Canada,2020-03-07,11,3,17,5,11,1
Canada,2020-03-08,12,5,21,8,14,1
Canada,2020-03-09,13,5,22,7,14,1
Canada,2020-03-10,15,6,25,10,17,1
Canada,2020-03-11,17,7,27,11,19,1
Canada,2020-03-12,19,9,30,12,20,1
Canada,2020-03-13,22,10,32,14,23,1
Canada,2020-03-14,24,12,36,16,26,1
Canada,2020-03-15,27,13,38,16,27,1
Canada,2020-03-16,30,16,42,22,33,1
Canada,2020-03-17,33,18,46,26,37,1
Canada,2020-03-18,36,21,50,26,38,1
Canada,2020-03-19,41,25,54,34,46,1
Canada,2020-03-20,44,29,60,33,46,1
Canada,2020-03-21,48,29,62,41,54,1
Canada,2020-03-22,52.5,35,70,41,56,1
Canada,2020-03-23,57,40,76,48,62,1
Canada,2020-03-24,62,41,79,56,71,1
Canada,2020-03-25,67,49,85,56,71,1
Canada,2020-03-26,72,54,90,63,77,1
Canada,2020-03-27,77,59,96,66,81,1
Canada,2020-03-28,82,63,101,70,86,1
Canada,2020-03-29,88,67,105,75,91,1
Canada,2020-03-30,93,72,112,84,99,1
Canada,2020-03-31,98,82,120,90,104,1
Canada,2020-04-01,104,83,123,94,109,1
Canada,2020-04-02,109,88,126,97,113,1
Canada,2020-04-03,113,93,132,105,120,1
Canada,2020-04-04,118,98,138,107,123,1
Canada,2020-04-05,123,102,141,114,129,1
Canada,2020-04-06,127,108,146,115,132,1
Canada,2020-04-07,132,111,150,124,140,1
Canada,2020-04-08,135,115,153,125,140,1
Canada,2020-04-09,138,118,156,128,143,1
Canada,2020-04-10,142,121,159,130,146,1
Canada,2020-04-11,143,122,160,137,152,1
Canada,2020-04-12,144,127,164,134,149,1
Canada,2020-04-13,146,129,167,135,151,1
Canada,2020-04-14,147,128,166,141,155,1
Canada,2020-04-15,149,129,167,139,154,1
Canada,2020-04-16,150,129,169,139,156,1
Canada,2020-04-17,150,129,168,140,155,1
Canada,2020-04-18,150,132,170,139,155,1
Canada,2020-04-19,150,130,168,140,155,1
Canada,2020-04-20,150,128,168,140,156,1
Canada,2020-04-21,149,129,169,141,157,1
Canada,2020-04-22,150,130,171,140,156,1
Canada,2020-04-23,149,128,168,136,153,1
Canada,2020-04-24,148,122,166,139,156,1
Canada,2020-04-25,146,127,167,137,153,1
Canada,2020-04-26,145,125,165,132,148,1
Canada,2020-04-27,142,121,161,130,146,1
Canada,2020-04-28,139,119,159,128,145,1
Canada,2020-04-29,135,111,153,124,141,1
Canada,2020-04-30,132,113,154,120,137,1
Canada,2020-05-01,128,109,147,121,136,1
Canada,2020-05-02,125,105,141,118,132,1
Canada,2020-05-03,121,101,138,111,126,1
Canada,2020-05-04,117,96,136,107,123,1
Canada,2020-05-05,113,93,130,103,118,1
Canada,2020-05-06,109,91,125,97,112,1
Canada,2020-05-07,106,88,123,96,110,1
Canada,2020-05-08,103,84,119,94,108,1
Canada,2020-05-09,101,86,119,90,104,1
Canada,2020-05-10,99,82,116,88,102,1
Canada,2020-05-11,96,79,113,88,101,1
Canada,2020-05-12,95,77,109,85,98,1
Canada,2020-05-13,94,75,107,86,98,1
Canada,2020-05-14,93,76,108,83,96,1
Canada,2020-05-15,91,75,106,82,94,1
Canada,2020-05-16,91,73,105,84,96,1
Canada,2020-05-17,89,70,103,82,94,1
Canada,2020-05-18,88,71,104,79,92,1
Canada,2020-05-19,86,71,104,77,90,1
Canada,2020-05-20,83,67,99,77,89,1
Canada,2020-05-21,81,63,95,72,85,1
Canada,2020-05-22,79,64,95,70,83,1
Canada,2020-05-23,75,59,91,68,80,0.99
Canada,2020-05-24,71,56,87,64,76,0.99
Canada,2020-05-25,69,51,83,60,72,0.99
Canada,2020-05-26,64,50,80,52,65,0.99
Canada,2020-05-27,60,44,72,53,64,0.99
Canada,2020-05-28,56,41,68,48,59,0.99
Canada,2020-05-29,53,40,66,45,56,0.98
Canada,2020-05-30,49,36,61,42,52,0.98
Canada,2020-05-31,47,33,57,40,49,0.98
Canada,2020-06-01,43,34,56,37,46,0.98
Canada,2020-06-02,41,31,52,36,44,0.97
Canada,2020-06-03,39,28,49,33,41,0.97
Canada,2020-06-04,39,27,48,32,40,0.96
Canada,2020-06-05,37,25,45,30,38,0.96
Canada,2020-06-06,36,26,45,31,38,0.95
Canada,2020-06-07,34,26,45,28,36,0.94
Canada,2020-06-08,33,22,41,28,35,0.93
Canada,2020-06-09,32,22,40,28,35,0.92
Canada,2020-06-10,30,21,38,27,34,0.91
Canada,2020-06-11,29,18,36,24,31,0.9
Canada,2020-06-12,28,17,35,22,29,0.89
Canada,2020-06-13,27,18,35,21,28,0.87
Canada,2020-06-14,25,18,34,22,28,0.85
Canada,2020-06-15,24,16,32,18,25,0.83
Canada,2020-06-16,24,16,32,19,25,0.81
Canada,2020-06-17,23,14,30,19,25,0.79
Canada,2020-06-18,23,13,31,17,24,0.76
Canada,2020-06-19,22,14,31,17,24,0.73
Canada,2020-06-20,24,14,32,16,24,0.69
Canada,2020-06-21,24,13,34,18,26,0.65
Canada,2020-06-22,26,14,36,19,27,0.61
Chile,2020-01-22,1,1,1,1,1,1
Chile,2020-01-23,0,0,0,0,0,1
Chile,2020-01-24,0,0,0,0,0,1
Chile,2020-01-25,0,0,0,0,0,1
Chile,2020-01-26,0.5,0,1,0,1,1
Chile,2020-01-27,0,0,0,0,0,1
Chile,2020-01-28,1,0,1,1,1,1
Chile,2020-01-29,0,0,1,0,0,1
Chile,2020-01-30,0,0,1,0,0,1
Chile,2020-01-31,0,0,1,0,0,1
Chile,2020-02-01,0,0,1,0,0,1
Chile,2020-02-02,0,0,1,0,0,1
Chile,2020-02-03,0,0,1,0,0,1
Chile,2020-02-04,0,0,1,0,0,1
Chile,2020-02-05,0,0,0,0,0,1
Chile,2020-02-06,0,0,1,0,0,1
Chile,2020-02-07,0,0,1,0,0,1
Chile,2020-02-08,0,0,1,0,0,1
Chile,2020-02-09,0,0,1,0,0,1
Chile,2020-02-10,0,0,1,0,0,1
Chile,2020-02-11,0,0,1,0,0,1
Chile,2020-02-12,0,0,1,0,0,1
Chile,2020-02-13,0,0,1,0,0,1
Chile,2020-02-14,0,0,1,0,0,1
Chile,2020-02-15,0,0,1,0,0,1
Chile,2020-02-16,0,0,1,0,0,1
Chile,2020-02-17,0,0,1,0,0,1
Chile,2020-02-18,0,0,1,0,0,1
Chile,2020-02-19,0,0,1,0,0,1
Chile,2020-02-20,0,0,1,0,0,1
Chile,2020-02-21,0,0,1,0,0,1
Chile,2020-02-22,0,0,1,0,0,1
Chile,2020-02-23,0,0,1,0,0,1
Chile,2020-02-24,0,0,1,0,0,1
Chile,2020-02-25,0,0,1,0,0,1
Chile,2020-02-26,0,0,1,0,0,1
Chile,2020-02-27,0,0,1,0,0,1
Chile,2020-02-28,0,0,1,0,0,1
Chile,2020-02-29,0,0,1,0,0,1
Chile,2020-03-01,0,0,2,0,0,1
Chile,2020-03-02,0,0,2,0,0,1
Chile,2020-03-03,0,0,2,0,0,1
Chile,2020-03-04,1,0,2,0,1,1
Chile,2020-03-05,1,0,2,0,1,1
Chile,2020-03-06,1,0,2,0,1,1
Chile,2020-03-07,1,0,2,0,1,1
Chile,2020-03-08,1,0,3,0,1,1
Chile,2020-03-09,1,0,3,0,1,1
Chile,2020-03-10,1,0,3,0,1,1
Chile,2020-03-11,2,0,4,1,2,1
Chile,2020-03-12,2,0,4,1,2,1
Chile,2020-03-13,2,0,4,1,2,1
Chile,2020-03-14,2,0,4,1,2,1
Chile,2020-03-15,2,0,5,0,2,1
Chile,2020-03-16,3,0,5,1,3,1
Chile,2020-03-17,3,0,5,1,3,1
Chile,2020-03-18,3,1,6,1,3,1
Chile,2020-03-19,3,0,6,2,4,1
Chile,2020-03-20,4,1,7,2,4,1
Chile,2020-03-21,4,1,7,3,5,1
Chile,2020-03-22,4,2,8,3,5,1
Chile,2020-03-23,5,1,8,2,5,1
Chile,2020-03-24,5,2,9,2,5,1
Chile,2020-03-25,6,2,9,3,6,1
Chile,2020-03-26,6,1,9,3,6,1
Chile,2020-03-27,6,2,10,4,7,1
Chile,2020-03-28,6,2,10,4,7,1
Chile,2020-03-29,7,2,10,4,7,1
Chile,2020-03-30,7,3,11,4,7,1
Chile,2020-03-31,7,3,11,5,8,1
Chile,2020-04-01,7,4,12,5,8,1
Chile,2020-04-02,8,4,12,6,9,1
Chile,2020-04-03,8,3,12,5,8,1
Chile,2020-04-04,8,3,12,6,9,1
Chile,2020-04-05,8,3,12,7,10,1
Chile,2020-04-06,8,3,12,6,9,1
Chile,2020-04-07,9,4,13,5,9,1
Chile,2020-04-08,9,3,13,5,9,1
Chile,2020-04-09,9,5,14,5,9,1
Chile,2020-04-10,10,5,14,6,10,1
Chile,2020-04-11,10,5,15,6,10,1
Chile,2020-04-12,10,5,15,7,11,1
Chile,2020-04-13,10,5,15,7,11,1
Chile,2020-04-14,10,5,15,7,11,1
Chile,2020-04-15,11,5,16,8,12,1
Chile,2020-04-16,11,6,17,8,12,1
Chile,2020-04-17,12,5,17,7,12,1
Chile,2020-04-18,12,5,17,8,13,1
Chile,2020-04-19,12,5,18,8,13,1
Chile,2020-04-20,14,7,20,10,15,1
Chile,2020-04-21,14,6,20,9,15,1
Chile,2020-04-22,15,7,22,10,16,1
Chile,2020-04-23,16,8,23,12,18,1
Chile,2020-04-24,17,8,25,13,19,1
Chile,2020-04-25,18,9,26,15,21,1
Chile,2020-04-26,19,9,27,14,21,1
Chile,2020-04-27,21,12,30,16,23,1
Chile,2020-04-28,23,13,33,16,24,1
Chile,2020-04-29,24,15,35,16,25,1
Chile,2020-04-30,26,14,36,21,29,1
Chile,2020-05-01,28,16,40,22,31,1
Chile,2020-05-02,30,20,44,22,32,1
Chile,2020-05-03,33,21,47,26,36,1
Chile,2020-05-04,36,23,50,27,38,1
Chile,2020-05-05,39,26,53,30,41,1
Chile,2020-05-06,43,29,57,37,48,1
Chile,2020-05-07,46,30,60,38,49,1
Chile,2020-05-08,50,35,65,44,56,1
Chile,2020-05-09,53,39,69,46,58,1
Chile,2020-05-10,57,39,73,49,62,1
Chile,2020-05-11,61,43,77,50,64,1
Chile,2020-05-12,65,50,86,55,70,1
Chile,2020-05-13,69,48,86,59,74,1
Chile,2020-05-14,73,52,90,62,77,1
Chile,2020-05-15,78,60,97,71,86,1
Chile,2020-05-16,82,63,101,75,91,1
Chile,2020-05-17,88,65,107,77,94,1
Chile,2020-05-18,92,70,112,81,98,1
Chile,2020-05-19,98,74,116,86,103,1
Chile,2020-05-20,104,83,129,91,109,1
Chile,2020-05-21,110,86,131,100,117,1
Chile,2020-05-22,116,93,138,103,121,1
Chile,2020-05-23,122,98,143,112,129,1
Chile,2020-05-24,130,106,150,118,136,1
Chile,2020-05-25,135,111,156,124,141,1
Chile,2020-05-26,142,119,162,131,149,1
Chile,2020-05-27,149,128,167,142,157,1
Chile,2020-05-28,154,132,174,144,160,1
Chile,2020-05-29,158,138,178,148,164,1
Chile,2020-05-30,161,141,183,154,170,1
Chile,2020-05-31,165,144,184,154,170,1
Chile,2020-06-01,166,147,189,154,171,1
Chile,2020-06-02,166,145,186,153,171,1
Chile,2020-06-03,165,142,184,152,170,1
Chile,2020-06-04,161,140,182,151,168,1
Chile,2020-06-05,159,140,179,146,163,1
Chile,2020-06-06,157,135,177,147,163,1
Chile,2020-06-07,155,135,174,143,159,1
Chile,2020-06-08,154,133,173,144,160,1
Chile,2020-06-09,151,132,171,140,156,1
Chile,2020-06-10,150,131,169,142,157,0.99
Chile,2020-06-11,149,127,167,139,154,0.99
Chile,2020-06-12,148,128,167,138,153,0.99
Chile,2020-06-13,145,125,163,134,150,0.99
Chile,2020-06-14,143,122,161,133,148,0.99
Chile,2020-06-15,142,122,159,133,149,0.99
Chile,2020-06-16,139,120,157,131,145,0.98
Chile,2020-06-17,138,119,156,127,142,0.98
Chile,2020-06-18,136,115,153,124,140,0.98
Chile,2020-06-19,135,117,154,129,143,0.97
Chile,2020-06-20,135,117,153,127,140,0.97
Chile,2020-06-21,134,114,151,124,139,0.96
Chile,2020-06-22,133,116,152,122,137,0.96
Chile,2020-06-23,133,113,149,126,140,0.95
Chile,2020-06-24,132,113,149,120,135,0.94
Chile,2020-06-25,131,109,149,122,138,0.94
Chile,2020-06-26,132,112,151,120,136,0.93
Chile,2020-06-27,133,112,153,120,137,0.92
Chile,2020-06-28,137,115,159,126,143,0.9
Chile,2020-06-29,140,117,162,125,144,0.89
Chile,2020-06-30,144,120,168,132,152,0.87
Chile,2020-07-01,148,124,174,135,155,0.86
Chile,2020-07-02,154,123,178,138,160,0.84
Chile,2020-07-03,161,133,189,147,169,0.81
Chile,2020-07-04,168,140,199,150,173,0.79
Chile,2020-07-05,176,148,210,161,186,0.76
Chile,2020-07-06,186,151,220,167,194,0.73
Chile,2020-07-07,196,156,229,180,208,0.7
Chile,2020-07-08,203,163,239,182,214,0.66
China,2019-11-16,1,1,1,1,1,1
China,2019-11-17,1,1,1,1,1,1
China,2019-11-18,0.5,0,1,0,1,1
China,2019-11-19,0,0,1,0,0,1
China,2019-11-20,0,0,1,0,0,1
China,2019-11-21,0,0,1,0,0,1
China,2019-11-22,0,0,1,0,0,1
China,2019-11-23,0,0,1,0,0,1
China,2019-11-24,1,0,1,1,1,1
China,2019-11-25,0,0,1,0,0,1
China,2019-11-26,0,0,1,0,0,1
China,2019-11-27,0,0,1,0,0,1
China,2019-11-28,0,0,1,0,0,1
China,2019-11-29,0,0,1,0,0,1
China,2019-11-30,0,0,1,0,0,1
China,2019-12-01,0,0,1,0,0,1
China,2019-12-02,0,0,1,0,0,1
China,2019-12-03,0,0,1,0,0,1
China,2019-12-04,0,0,1,0,0,1
China,2019-12-05,0,0,1,0,0,1
China,2019-12-06,0,0,1,0,0,1
China,2019-12-07,0,0,1,0,0,1
China,2019-12-08,0,0,1,0,0,1
China,2019-12-09,0,0,1,0,0,1
China,2019-12-10,0,0,1,0,0,1
China,2019-12-11,0,0,2,0,0,1
China,2019-12-12,0,0,2,0,0,1
China,2019-12-13,0,0,2,0,0,1
China,2019-12-14,0,0,2,0,0,1
China,2019-12-15,1,0,2,0,1,1
China,2019-12-16,1,0,2,0,1,1
China,2019-12-17,1,0,3,0,1,1
China,2019-12-18,1,0,3,0,1,1
China,2019-12-19,1,0,3,0,1,1
China,2019-12-20,1,0,4,0,1,1
China,2019-12-21,2,0,4,0,2,1
China,2019-12-22,2,0,5,0,2,1
